country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Netherlands,NL,2022-W35,national,NL,Netherlands,7678,20880,17590672,118.69927425171704,36.77203065,TESSy COVID-19
Netherlands,NL,2022-W36,national,NL,Netherlands,8345,22144,17590672,125.88490081561409,37.685151734104046,TESSy COVID-19
Netherlands,NL,2022-W37,national,NL,Netherlands,8646,22547,17590672,128.17588776597051,38.346564953208855,TESSy COVID-19
Netherlands,NL,2022-W38,national,NL,Netherlands,11537,28245,17590672,160.56805561493047,40.84616746326783,TESSy COVID-19
Netherlands,NL,2022-W39,national,NL,Netherlands,18296,39944,17590672,227.0748951489744,45.80412577608652,TESSy COVID-19
Netherlands,NL,2022-W40,national,NL,Netherlands,23937,49238,17590672,279.9097157857301,48.61489094,TESSy COVID-19
Netherlands,NL,2022-W41,national,NL,Netherlands,22656,48540,17590672,275.94170364838817,46.674907292954266,TESSy COVID-19
Netherlands,NL,2022-W42,national,NL,Netherlands,18412,40631,17590672,230.98037414375074,45.31515345425906,TESSy COVID-19
Netherlands,NL,2022-W43,national,NL,Netherlands,12726,32037,17590672,182.1249353066216,39.722820488809816,TESSy COVID-19
Netherlands,NL,2022-W44,national,NL,Netherlands,8230,24447,17590672,138.97706693638537,33.66466233075633,TESSy COVID-19
Netherlands,NL,2022-W45,national,NL,Netherlands,6146,21427,17590672,121.80887688656806,28.68343678536426,TESSy COVID-19
Netherlands,NL,2022-W46,national,NL,Netherlands,5482,20880,17590672,118.69927425171704,26.254789272030653,TESSy COVID-19
Netherlands,NL,2022-W47,national,NL,Netherlands,5131,19570,17590672,111.25214545527311,26.218702095043433,TESSy COVID-19
Netherlands,NL,2022-W48,national,NL,Netherlands,5533,19756,17590672,112.3095240477453,28.006681514476615,TESSy COVID-19
Netherlands,NL,2022-W49,national,NL,Netherlands,5707,21551,17590672,122.51379594821618,26.481369774024408,TESSy COVID-19
Netherlands,NL,2022-W50,national,NL,Netherlands,6093,23239,17590672,132.10979091645845,26.21885623,TESSy COVID-19
Netherlands,NL,2022-W51,national,NL,Netherlands,7329,26895,17590672,152.8935335727936,27.25041829336308,TESSy COVID-19
Netherlands,NL,2022-W52,national,NL,Netherlands,5805,23047,17590672,131.01830333713232,25.187659999132208,TESSy COVID-19
Netherlands,NL,2023-W01,national,NL,Netherlands,4389,21770,17590672,123.75877396838506,20.160771704180064,TESSy COVID-19
Netherlands,NL,2023-W02,national,NL,Netherlands,2434,14396,17590672,81.83882912489074,16.907474298416226,TESSy COVID-19
Netherlands,NL,2023-W03,national,NL,Netherlands,1754,12736,17590672,72.40200942863353,13.771984924623116,TESSy COVID-19
Netherlands,NL,2023-W04,national,NL,Netherlands,1892,11842,17590672,67.31977038739623,15.977030906941396,TESSy COVID-19
Netherlands,NL,2023-W05,national,NL,Netherlands,2455,13347,17590672,75.87544125659326,18.393646512324867,TESSy COVID-19
Netherlands,NL,2023-W06,national,NL,Netherlands,2851,14441,17590672,82.09464653,19.74240011079565,TESSy COVID-19
Netherlands,NL,2023-W07,national,NL,Netherlands,3949,16516,17590672,93.89067115,23.910147735529183,TESSy COVID-19
Netherlands,NL,2023-W08,national,NL,Netherlands,4627,16666,17590672,94.74339581796534,27.763110524420977,TESSy COVID-19
Netherlands,NL,2023-W09,national,NL,Netherlands,4153,14982,17590672,85.17014017429237,27.719930583366708,TESSy COVID-19
Netherlands,NL,2023-W10,national,NL,Netherlands,3860,14551,17590672,82.71997795,26.527386433922068,TESSy COVID-19
Netherlands,NL,2023-W11,national,NL,Netherlands,2819,11498,17590672,65.36418847,24.517307357801357,TESSy COVID-19
Netherlands,NL,2023-W12,national,NL,Netherlands,1864,8323,17590672,47.31484959755944,22.395770755737114,TESSy COVID-19
Netherlands,NL,2023-W13,national,NL,Netherlands,1469,7343,17590672,41.743715078082296,20.00544736483726,TESSy COVID-19
Netherlands,NL,2023-W14,national,NL,Netherlands,1089,6405,17590672,36.41134346658274,17.002341920374707,TESSy COVID-19
Netherlands,NL,2023-W15,national,NL,Netherlands,946,6130,17590672,34.84801490244375,15.432300163132137,TESSy COVID-19
Netherlands,NL,2023-W16,national,NL,Netherlands,836,5957,17590672,33.86453911482177,14.033909686083598,TESSy COVID-19
Netherlands,NL,2023-W17,national,NL,Netherlands,622,5187,17590672,29.487219135232582,11.99151725467515,TESSy COVID-19
Netherlands,NL,2023-W18,national,NL,Netherlands,591,4841,17590672,27.52026755998861,12.208221441850858,TESSy COVID-19
Netherlands,NL,2023-W19,national,NL,Netherlands,446,4413,17590672,25.087159831074107,10.106503512349875,TESSy COVID-19
Netherlands,NL,2023-W20,national,NL,Netherlands,296,3835,17590672,21.801327430811057,7.718383311603651,TESSy COVID-19
Netherlands,NL,2023-W21,national,NL,Netherlands,270,3898,17590672,22.159471792777445,6.926629040533607,TESSy COVID-19
Netherlands,NL,2023-W22,national,NL,Netherlands,286,3511,17590672,19.959442140698208,8.145827399601254,TESSy COVID-19
Netherlands,NL,2023-W23,national,NL,Netherlands,195,3346,17590672,19.02144500221481,5.827854154213987,TESSy COVID-19
Netherlands,NL,2023-W24,national,NL,Netherlands,164,3317,17590672,18.856584899087427,4.944226710883329,TESSy COVID-19
Netherlands,NL,2023-W25,national,NL,Netherlands,114,2891,17590672,16.434846832457566,3.943272224143895,TESSy COVID-19
Netherlands,NL,2023-W26,national,NL,Netherlands,126,2590,17590672,14.723712658618158,4.864864864864865,TESSy COVID-19
Netherlands,NL,2023-W27,national,NL,Netherlands,74,2207,17590672,12.546422331108214,3.352967829632986,TESSy COVID-19
Netherlands,NL,2023-W28,national,NL,Netherlands,83,2152,17590672,12.233756618280417,3.856877323420074,TESSy COVID-19
Netherlands,NL,2023-W29,national,NL,Netherlands,106,2095,17590672,11.90972124316797,5.059665871121719,TESSy COVID-19
Netherlands,NL,2023-W30,national,NL,Netherlands,88,1984,17590672,11.278704986370048,4.435483870967742,TESSy COVID-19
Netherlands,NL,2023-W31,national,NL,Netherlands,128,2146,17590672,12.199647631426474,5.964585274930102,TESSy COVID-19
Netherlands,NL,2023-W32,national,NL,Netherlands,178,2298,17590672,13.063741965059663,7.745865970409051,TESSy COVID-19
Netherlands,NL,2023-W33,national,NL,Netherlands,200,2388,17590672,13.57537676786879,8.375209380234505,TESSy COVID-19
Netherlands,NL,2023-W34,national,NL,Netherlands,287,2676,17590672,15.21260813685799,10.724962630792227,TESSy COVID-19
Netherlands,NL,2023-W35,national,NL,Netherlands,259,2720,17590672,15.462740707120227,9.522058823529411,TESSy COVID-19
Netherlands,NL,2023-W36,national,NL,Netherlands,354,2963,17590672,16.844154674704868,11.947350658116774,TESSy COVID-19
Netherlands,NL,2023-W37,national,NL,Netherlands,393,3451,17590672,19.61835227215879,11.38800347725297,TESSy COVID-19
Netherlands,NL,2023-W38,national,NL,Netherlands,403,3272,17590672,18.600767497682863,12.316625916870416,TESSy COVID-19
Netherlands,NL,2023-W39,national,NL,Netherlands,345,2603,17590672,14.797615463468366,13.253937764118325,TESSy COVID-19
Netherlands,NL,2023-W40,national,NL,Netherlands,438,2796,17590672,15.894787873936822,15.665236051502147,TESSy COVID-19
Netherlands,NL,2023-W41,national,NL,Netherlands,346,2318,17590672,13.177438587906135,14.926660914581536,TESSy COVID-19
Netherlands,NL,2023-W42,national,NL,Netherlands,NA,NA,17590672,NA,NA,NA
Netherlands,NL,2023-W43,national,NL,Netherlands,NA,NA,17590672,NA,NA,NA
Netherlands,NL,2023-W44,national,NL,Netherlands,NA,NA,17590672,NA,NA,NA
Netherlands,NL,2023-W45,national,NL,Netherlands,NA,NA,17590672,NA,NA,NA
Netherlands,NL,2023-W46,national,NL,Netherlands,NA,NA,17590672,NA,NA,NA
Netherlands,NL,2023-W47,national,NL,Netherlands,NA,NA,17590672,NA,NA,NA
Norway,NO,2020-W01,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W02,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W03,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W04,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W05,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W06,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W07,national,NO,Norway,NA,NA,5425270,NA,NA,NA
Norway,NO,2020-W08,national,NO,Norway,1,NA,5425270,NA,NA,NA
Norway,NO,2020-W09,national,NO,Norway,30,1251,5425270,23.058760209169314,2.3980815347721824,TESSy COVID-19
Norway,NO,2020-W10,national,NO,Norway,217,2740,5425270,50.50439885941161,7.919708029,TESSy COVID-19
Norway,NO,2020-W11,national,NO,Norway,1215,17727,5425270,326.7487148105071,6.853951599255373,TESSy COVID-19
Norway,NO,2020-W12,national,NO,Norway,1439,34400,5425270,634.0698250962624,4.183139534883721,TESSy COVID-19
Norway,NO,2020-W13,national,NO,Norway,1733,18886,5425270,348.1117068827911,9.176109287302763,TESSy COVID-19
Norway,NO,2020-W14,national,NO,Norway,1192,18415,5425270,339.43011131243236,6.47298398,TESSy COVID-19
Norway,NO,2020-W15,national,NO,Norway,763,15098,5425270,278.29029707277243,5.0536494899986755,TESSy COVID-19
Norway,NO,2020-W16,national,NO,Norway,575,17643,5425270,325.20040477248136,3.2590829224054865,TESSy COVID-19
Norway,NO,2020-W17,national,NO,Norway,423,19933,5425270,367.41028557104073,2.1221090653689862,TESSy COVID-19
Norway,NO,2020-W18,national,NO,Norway,309,21789,5425270,401.62056450646696,1.4181467713066227,TESSy COVID-19
Norway,NO,2020-W19,national,NO,Norway,222,23994,5425270,442.2637030046431,0.9252313078269567,TESSy COVID-19
Norway,NO,2020-W20,national,NO,Norway,127,24815,5425270,457.3965904001091,0.5117872254684667,TESSy COVID-19
Norway,NO,2020-W21,national,NO,Norway,108,20302,5425270,374.2117903809396,0.5319672938626736,TESSy COVID-19
Norway,NO,2020-W22,national,NO,Norway,86,18399,5425270,339.1351951147132,0.4674167074297516,TESSy COVID-19
Norway,NO,2020-W23,national,NO,Norway,114,16171,5425270,298.06811458231573,0.704965679,TESSy COVID-19
Norway,NO,2020-W24,national,NO,Norway,83,29122,5425270,536.7843443736441,0.2850078978092164,TESSy COVID-19
Norway,NO,2020-W25,national,NO,Norway,110,28037,5425270,516.7853397158113,0.39233869529550236,TESSy COVID-19
Norway,NO,2020-W26,national,NO,Norway,112,26036,5425270,479.90238273855493,0.430173606,TESSy COVID-19
Norway,NO,2020-W27,national,NO,Norway,67,30097,5425270,554.7558001721574,0.2226135495232083,TESSy COVID-19
Norway,NO,2020-W28,national,NO,Norway,65,30894,5425270,569.4463132710446,0.21039684081051338,TESSy COVID-19
Norway,NO,2020-W29,national,NO,Norway,53,29950,5425270,552.0462576056123,0.17696160267111852,TESSy COVID-19
Norway,NO,2020-W30,national,NO,Norway,94,29234,5425270,538.8487577576784,0.3215434083601286,TESSy COVID-19
Norway,NO,2020-W31,national,NO,Norway,199,35351,5425270,651.5989066,0.5629260841277475,TESSy COVID-19
Norway,NO,2020-W32,national,NO,Norway,372,52645,5425270,970.3664518079285,0.7066198119479533,TESSy COVID-19
Norway,NO,2020-W33,national,NO,Norway,370,82619,5425270,1522.8550837101195,0.4478388748350864,TESSy COVID-19
Norway,NO,2020-W34,national,NO,Norway,360,100954,5425270,1860.810614033956,0.35659805455950233,TESSy COVID-19
Norway,NO,2020-W35,national,NO,Norway,377,110671,5425270,2039.9169073612927,0.34064931192453307,TESSy COVID-19
Norway,NO,2020-W36,national,NO,Norway,741,112699,5425270,2077.2975354222003,0.6575036158262274,TESSy COVID-19
Norway,NO,2020-W37,national,NO,Norway,765,106774,5425270,1968.086380954312,0.7164665555284995,TESSy COVID-19
Norway,NO,2020-W38,national,NO,Norway,720,104419,5425270,1924.6784031025184,0.6895296832951857,TESSy COVID-19
Norway,NO,2020-W39,national,NO,Norway,787,100030,5425270,1843.7792036156725,0.7867639708087574,TESSy COVID-19
Norway,NO,2020-W40,national,NO,Norway,818,93367,5425270,1720.9650395279866,0.876112545,TESSy COVID-19
Norway,NO,2020-W41,national,NO,Norway,1058,94254,5425270,1737.3144562390444,1.1224987798926305,TESSy COVID-19
Norway,NO,2020-W42,national,NO,Norway,944,98168,5425270,1809.4583311061017,0.9616168201450574,TESSy COVID-19
Norway,NO,2020-W43,national,NO,Norway,1709,107632,5425270,1983.9012620570036,1.5878177493682177,TESSy COVID-19
Norway,NO,2020-W44,national,NO,Norway,3149,136844,5425270,2522.344510042818,2.301160445470755,TESSy COVID-19
Norway,NO,2020-W45,national,NO,Norway,4045,174096,5425270,3208.9831473825266,2.3234307508501058,TESSy COVID-19
Norway,NO,2020-W46,national,NO,Norway,4090,160811,5425270,2964.110542,2.543358352351518,TESSy COVID-19
Norway,NO,2020-W47,national,NO,Norway,3659,138479,5425270,2552.481258997248,2.6422778905104747,TESSy COVID-19
Norway,NO,2020-W48,national,NO,Norway,2926,125309,5425270,2309.7283637496384,2.3350278112505887,TESSy COVID-19
Norway,NO,2020-W49,national,NO,Norway,2526,116284,5425270,2143.3771959736564,2.1722678958412165,TESSy COVID-19
Norway,NO,2020-W50,national,NO,Norway,2723,129543,5425270,2387.7705625710796,2.1020047397389283,TESSy COVID-19
Norway,NO,2020-W51,national,NO,Norway,2948,161929,5425270,2984.7178112794386,1.820550982220603,TESSy COVID-19
Norway,NO,2020-W52,national,NO,Norway,3244,127354,5425270,2347.4223402706225,2.5472305542032445,TESSy COVID-19
Norway,NO,2020-W53,national,NO,Norway,3869,123857,5425270,2282.9647188066215,3.1237636952291754,TESSy COVID-19
Norway,NO,2021-W01,national,NO,Norway,4682,213900,5425270,3942.660918258446,2.1888733052828426,TESSy COVID-19
Norway,NO,2021-W02,national,NO,Norway,3009,172390,5425270,3177.5377078007177,1.7454608736005568,TESSy COVID-19
Norway,NO,2021-W03,national,NO,Norway,2222,141410,5425270,2606.5062199669323,1.5713174457251962,TESSy COVID-19
Norway,NO,2021-W04,national,NO,Norway,1945,155460,5425270,2865.479506089098,1.2511256914962048,TESSy COVID-19
Norway,NO,2021-W05,national,NO,Norway,1844,132151,5425270,2435.8419027993077,1.3953734742832062,TESSy COVID-19
Norway,NO,2021-W06,national,NO,Norway,1735,139294,5425270,2567.5035528185695,1.245566930377475,TESSy COVID-19
Norway,NO,2021-W07,national,NO,Norway,2034,141997,5425270,2617.3259579707556,1.4324246286893385,TESSy COVID-19
Norway,NO,2021-W08,national,NO,Norway,3111,146112,5425270,2693.174718,2.129188567674113,TESSy COVID-19
Norway,NO,2021-W09,national,NO,Norway,4190,195274,5425270,3599.341599588592,2.145702960967666,TESSy COVID-19
Norway,NO,2021-W10,national,NO,Norway,5665,243436,5425270,4487.076219248074,2.327100346703035,TESSy COVID-19
Norway,NO,2021-W11,national,NO,Norway,6576,250391,5425270,4615.272603944136,2.6262924785635264,TESSy COVID-19
Norway,NO,2021-W12,national,NO,Norway,5920,260448,5425270,4800.645866473005,2.2730065118564933,TESSy COVID-19
Norway,NO,2021-W13,national,NO,Norway,5109,158235,5425270,2916.629034,3.228742060858849,TESSy COVID-19
Norway,NO,2021-W14,national,NO,Norway,4825,186244,5425270,3432.898270500823,2.5906874852344237,TESSy COVID-19
Norway,NO,2021-W15,national,NO,Norway,3739,177387,5425270,3269.6437228008926,2.1078207534937734,TESSy COVID-19
Norway,NO,2021-W16,national,NO,Norway,3222,167977,5425270,3096.196134017293,1.9181197425838061,TESSy COVID-19
Norway,NO,2021-W17,national,NO,Norway,2804,173459,5425270,3197.241796260831,1.6165203304527294,TESSy COVID-19
Norway,NO,2021-W18,national,NO,Norway,3120,178520,5425270,3290.5274760518832,1.7477033385615057,TESSy COVID-19
Norway,NO,2021-W19,national,NO,Norway,2564,165954,5425270,3058.9076672681726,1.5450064475698084,TESSy COVID-19
Norway,NO,2021-W20,national,NO,Norway,3227,190386,5425270,3509.2447011853787,1.6949775718802853,TESSy COVID-19
Norway,NO,2021-W21,national,NO,Norway,2289,192025,5425270,3539.4551791892386,1.192032287,TESSy COVID-19
Norway,NO,2021-W22,national,NO,Norway,1864,173971,5425270,3206.6791145878456,1.0714429416396987,TESSy COVID-19
Norway,NO,2021-W23,national,NO,Norway,1220,161231,5425270,2971.852092153939,0.7566783062810502,TESSy COVID-19
Norway,NO,2021-W24,national,NO,Norway,1254,171738,5425270,3165.5198727436605,0.7301820214512804,TESSy COVID-19
Norway,NO,2021-W25,national,NO,Norway,1271,153969,5425270,2837.9970029141405,0.8254908455598204,TESSy COVID-19
Norway,NO,2021-W26,national,NO,Norway,1305,165461,5425270,3049.820562,0.7887054955548437,TESSy COVID-19
Norway,NO,2021-W27,national,NO,Norway,1178,189472,5425270,3492.397613,0.6217277486910995,TESSy COVID-19
Norway,NO,2021-W28,national,NO,Norway,1184,179406,5425270,3306.8584605005835,0.659955631,TESSy COVID-19
Norway,NO,2021-W29,national,NO,Norway,1503,191916,5425270,3537.4460625922766,0.7831551303695367,TESSy COVID-19
Norway,NO,2021-W30,national,NO,Norway,2283,233324,5425270,4300.689182289545,0.9784677101369769,TESSy COVID-19
Norway,NO,2021-W31,national,NO,Norway,2997,266448,5425270,4911.239440617702,1.1247973338137272,TESSy COVID-19
Norway,NO,2021-W32,national,NO,Norway,3751,223337,5425270,4116.606178125697,1.6795246645204331,TESSy COVID-19
Norway,NO,2021-W33,national,NO,Norway,4508,244419,5425270,4505.1951331454475,1.8443738007274393,TESSy COVID-19
Norway,NO,2021-W34,national,NO,Norway,8714,329876,5425270,6080.3609774260085,2.641598661315161,TESSy COVID-19
Norway,NO,2021-W35,national,NO,Norway,10107,355278,5425270,6548.577306,2.8448144833060307,TESSy COVID-19
Norway,NO,2021-W36,national,NO,Norway,8556,295834,5425270,5452.8899022537125,2.892162496535219,TESSy COVID-19
Norway,NO,2021-W37,national,NO,Norway,5731,228502,5425270,4211.808813201924,2.5080743275770017,TESSy COVID-19
Norway,NO,2021-W38,national,NO,Norway,4615,176229,5425270,3248.299162990966,2.618751737795709,TESSy COVID-19
Norway,NO,2021-W39,national,NO,Norway,3484,116725,5425270,2151.5058236732916,2.984793317626901,TESSy COVID-19
Norway,NO,2021-W40,national,NO,Norway,3011,97084,5425270,1789.4777587106264,3.1014379300399653,TESSy COVID-19
Norway,NO,2021-W41,national,NO,Norway,2833,76064,5425270,1402.031603957038,3.724495161968868,TESSy COVID-19
Norway,NO,2021-W42,national,NO,Norway,4403,84263,5425270,1553.1577230257665,5.225306481,TESSy COVID-19
Norway,NO,2021-W43,national,NO,Norway,7007,106996,5425270,1972.1783431976658,6.548842947399903,TESSy COVID-19
Norway,NO,2021-W44,national,NO,Norway,9840,127860,5425270,2356.7490650234918,7.695917409666823,TESSy COVID-19
Norway,NO,2021-W45,national,NO,Norway,11822,144861,5425270,2670.115957362491,8.160926681439449,TESSy COVID-19
Norway,NO,2021-W46,national,NO,Norway,14721,150061,5425270,2765.963721621228,9.810010595691086,TESSy COVID-19
Norway,NO,2021-W47,national,NO,Norway,18464,160652,5425270,2961.179812248976,11.493165351193884,TESSy COVID-19
Norway,NO,2021-W48,national,NO,Norway,26604,240235,5425270,4428.074547441878,11.074156555039856,TESSy COVID-19
Norway,NO,2021-W49,national,NO,Norway,34164,342184,5425270,6307.225262521497,9.984102120496575,TESSy COVID-19
Norway,NO,2021-W50,national,NO,Norway,31138,371935,5425270,6855.6034999179765,8.371892938282226,TESSy COVID-19
Norway,NO,2021-W51,national,NO,Norway,22835,266004,5425270,4903.055516130994,8.584457376580803,TESSy COVID-19
Norway,NO,2021-W52,national,NO,Norway,26694,244665,5425270,4509.72947,10.910428545153577,TESSy COVID-19
Norway,NO,2022-W01,national,NO,Norway,46620,298912,5425270,5509.624405789942,15.59656353709453,TESSy COVID-19
Norway,NO,2022-W02,national,NO,Norway,73118,308170,5425270,5680.270291,23.726514586105072,TESSy COVID-19
Norway,NO,2022-W03,national,NO,Norway,119578,372741,5425270,6870.4599033780805,32.08072092954625,TESSy COVID-19
Norway,NO,2022-W04,national,NO,Norway,135481,346679,5425270,6390.078281818232,39.07966735798823,TESSy COVID-19
Norway,NO,2022-W05,national,NO,Norway,128726,252921,5425270,4661.906227708483,50.895734241126675,TESSy COVID-19
Norway,NO,2022-W06,national,NO,Norway,138517,226291,5425270,4171.0550811296025,61.21189088386193,TESSy COVID-19
Norway,NO,2022-W07,national,NO,Norway,100896,159994,5425270,2949.051383617774,63.062364838681454,TESSy COVID-19
Norway,NO,2022-W08,national,NO,Norway,100980,152127,5425270,2804.0447756517187,66.37874933443767,TESSy COVID-19
Norway,NO,2022-W09,national,NO,Norway,65426,103699,5425270,1911.4071742051547,63.09221882563959,TESSy COVID-19
Norway,NO,2022-W10,national,NO,Norway,42066,72863,5425270,1343.0299321508423,57.733005777966866,TESSy COVID-19
Norway,NO,2022-W11,national,NO,Norway,26685,55046,5425270,1014.6223137281647,48.47763688551393,TESSy COVID-19
Norway,NO,2022-W12,national,NO,Norway,17535,43287,5425270,797.8773406669161,40.50869776145263,TESSy COVID-19
Norway,NO,2022-W13,national,NO,Norway,10515,35669,5425270,657.4603660278659,29.479379853654432,TESSy COVID-19
Norway,NO,2022-W14,national,NO,Norway,6895,33666,5425270,620.5405445258946,20.480603576308443,TESSy COVID-19
Norway,NO,2022-W15,national,NO,Norway,3645,17919,5425270,330.28770918313745,20.34153691612255,TESSy COVID-19
Norway,NO,2022-W16,national,NO,Norway,3777,19604,5425270,361.3460712554398,19.266476229340952,TESSy COVID-19
Norway,NO,2022-W17,national,NO,Norway,2258,16444,5425270,303.1001222058994,13.73145220141085,TESSy COVID-19
Norway,NO,2022-W18,national,NO,Norway,1881,14312,5425270,263.8025388598171,13.142817216321967,TESSy COVID-19
Norway,NO,2022-W19,national,NO,Norway,1775,13801,5425270,254.38365279516043,12.861386856024925,TESSy COVID-19
Norway,NO,2022-W20,national,NO,Norway,1556,13372,5425270,246.4762122438146,11.63625486090338,TESSy COVID-19
Norway,NO,2022-W21,national,NO,Norway,1587,13170,5425270,242.75289524760979,12.0501139,TESSy COVID-19
Norway,NO,2022-W22,national,NO,Norway,1869,13810,5425270,254.54954315637747,13.533671252715424,TESSy COVID-19
Norway,NO,2022-W23,national,NO,Norway,2113,13900,5425270,256.2084467685479,15.201438848920864,TESSy COVID-19
Norway,NO,2022-W24,national,NO,Norway,3068,15022,5425270,276.8894451336063,20.42337904,TESSy COVID-19
Norway,NO,2022-W25,national,NO,Norway,4605,17575,5425270,323.9470109321748,26.20199146514936,TESSy COVID-19
Norway,NO,2022-W26,national,NO,Norway,3838,15746,5425270,290.23440308039966,24.374444303315126,TESSy COVID-19
Norway,NO,2022-W27,national,NO,Norway,2353,11864,5425270,218.68036060878077,19.833108563722185,TESSy COVID-19
Norway,NO,2022-W28,national,NO,Norway,1987,10508,5425270,193.68621285207925,18.909402360106586,TESSy COVID-19
Norway,NO,2022-W29,national,NO,Norway,1600,9120,5425270,168.10223269993935,17.54385964912281,TESSy COVID-19
Norway,NO,2022-W30,national,NO,Norway,1341,7803,5425270,143.82694317517837,17.185697808535178,TESSy COVID-19
Norway,NO,2022-W31,national,NO,Norway,1142,6965,5425270,128.38070731963572,16.39626704953338,TESSy COVID-19
Norway,NO,2022-W32,national,NO,Norway,1107,6621,5425270,122.04000906867309,16.719528772088808,TESSy COVID-19
Norway,NO,2022-W33,national,NO,Norway,851,6386,5425270,117.70842741467244,13.326025681177576,TESSy COVID-19
Norway,NO,2022-W34,national,NO,Norway,742,6412,5425270,118.18766623596613,11.572052401746724,TESSy COVID-19
Norway,NO,2022-W35,national,NO,Norway,647,6701,5425270,123.51459005726903,9.655275332039993,TESSy COVID-19
Norway,NO,2022-W36,national,NO,Norway,546,6524,5425270,120.25207962000047,8.369098712446352,TESSy COVID-19
Norway,NO,2022-W37,national,NO,Norway,522,6509,5425270,119.97559568463873,8.019665079121216,TESSy COVID-19
Norway,NO,2022-W38,national,NO,Norway,448,6764,5425270,124.67582258578835,6.623299822590183,TESSy COVID-19
Norway,NO,2022-W39,national,NO,Norway,492,6638,5425270,122.35335752874973,7.411871045495631,TESSy COVID-19
Norway,NO,2022-W40,national,NO,Norway,514,6648,5425270,122.53768015232421,7.731648616125151,TESSy COVID-19
Norway,NO,2022-W41,national,NO,Norway,500,6215,5425270,114.55651055154858,8.045052292839904,TESSy COVID-19
Norway,NO,2022-W42,national,NO,Norway,567,6204,5425270,114.35375566561665,9.13926499,TESSy COVID-19
Norway,NO,2022-W43,national,NO,Norway,783,6834,5425270,125.96608095080983,11.457418788410887,TESSy COVID-19
Norway,NO,2022-W44,national,NO,Norway,889,7223,5425270,133.13623100785767,12.307905302505883,TESSy COVID-19
Norway,NO,2022-W45,national,NO,Norway,911,7600,5425270,140.08519391661613,11.986842105263158,TESSy COVID-19
Norway,NO,2022-W46,national,NO,Norway,924,7519,5425270,138.5921806656627,12.288868200558586,TESSy COVID-19
Norway,NO,2022-W47,national,NO,Norway,1032,8201,5425270,151.16298359344327,12.583831240092671,TESSy COVID-19
Norway,NO,2022-W48,national,NO,Norway,1085,8442,5425270,155.60515882158862,12.85240464344942,TESSy COVID-19
Norway,NO,2022-W49,national,NO,Norway,1320,9783,5425270,180.32282264292837,13.49279362158847,TESSy COVID-19
Norway,NO,2022-W50,national,NO,Norway,1523,11476,5425270,211.52864281409035,13.271174625304985,TESSy COVID-19
Norway,NO,2022-W51,national,NO,Norway,1508,12255,5425270,225.8873751905435,12.305181558547531,TESSy COVID-19
Norway,NO,2022-W52,national,NO,Norway,1244,10989,5425270,202.55213104601245,11.32041132041132,TESSy COVID-19
Norway,NO,2023-W01,national,NO,Norway,1039,13558,5425270,249.9046130423002,7.663372178787432,TESSy COVID-19
Norway,NO,2023-W02,national,NO,Norway,633,10892,5425270,200.76420159733985,5.811604847594565,TESSy COVID-19
Norway,NO,2023-W03,national,NO,Norway,409,8831,5425270,162.77530887863645,4.631412071113124,TESSy COVID-19
Norway,NO,2023-W04,national,NO,Norway,346,8690,5425270,160.17635988623607,3.9815880322209436,TESSy COVID-19
Norway,NO,2023-W05,national,NO,Norway,293,8415,5425270,155.10748773793748,3.4818775995246583,TESSy COVID-19
Norway,NO,2023-W06,national,NO,Norway,293,8154,5425270,150.29666726264315,3.5933284277655138,TESSy COVID-19
Norway,NO,2023-W07,national,NO,Norway,291,8024,5425270,147.9004731561747,3.6266201395812563,TESSy COVID-19
Norway,NO,2023-W08,national,NO,Norway,284,7327,5425270,135.0531862930324,3.8760747918657024,TESSy COVID-19
Norway,NO,2023-W09,national,NO,Norway,365,6939,5425270,127.90146849834201,5.260123937166739,TESSy COVID-19
Norway,NO,2023-W10,national,NO,Norway,348,7251,5425270,133.65233435386625,4.799338022341746,TESSy COVID-19
Norway,NO,2023-W11,national,NO,Norway,448,7134,5425270,131.49575965804468,6.279786935800392,TESSy COVID-19
Norway,NO,2023-W12,national,NO,Norway,533,7200,5425270,132.71228897363633,7.402777777777778,TESSy COVID-19
Norway,NO,2023-W13,national,NO,Norway,667,7360,5425270,135.66145095082825,9.0625,TESSy COVID-19
Norway,NO,2023-W14,national,NO,Norway,494,4628,5425270,85.30451019027625,10.674157303370787,TESSy COVID-19
Norway,NO,2023-W15,national,NO,Norway,546,6322,5425270,116.52876262379569,8.636507434356217,TESSy COVID-19
Norway,NO,2023-W16,national,NO,Norway,503,5867,5425270,108.14208325115617,8.573376512698141,TESSy COVID-19
Norway,NO,2023-W17,national,NO,Norway,400,5375,5425270,99.07341017129102,7.441860465116279,TESSy COVID-19
Norway,NO,2023-W18,national,NO,Norway,385,4995,5425270,92.06915048,7.707707707707708,TESSy COVID-19
